,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-16 20:00:00+00:00,12.729072,1893.85086,334.654815,67.2755,214.671065,374.47478,1813.1472,12.287008,1.624,252.020755,4976.735055000001,0.0,0.0,6133.91676,4976.735055000001,6133.91676,-1157.181704999999,None,BG,2026-04-23
2026-01-16 21:00:00+00:00,12.78024,1865.16307,334.282685,67.0826,154.319566,266.21127,1813.4208,16.039316,1.448,224.754086,4755.501633000001,0.0,0.0,5886.71689,4755.501633000001,5886.71689,-1131.215256999999,None,BG,2026-04-23
2026-01-16 22:00:00+00:00,12.817712,1758.69577,333.591745,67.0478,141.662842,179.12598,1812.4632,2.664941,1.66,219.735836,4529.465826,0.0,0.0,5612.24383,4529.465826,5612.24383,-1082.7780040000007,None,BG,2026-04-23
2026-01-16 23:00:00+00:00,12.552784,1723.65979,334.771685,67.2131,125.101726,160.47722,1813.5576,7.122594,1.426,197.740253,4443.622752,0.0,0.0,5313.46211,4443.622752,5313.46211,-869.8393580000002,None,BG,2026-04-23
2026-01-17 00:00:00+00:00,12.212096,1645.37708,333.838415,67.2925,120.975109,160.38908,1814.2416,2.478088,1.439,170.841537,4329.084505,0.0,0.0,5242.25175,4329.084505,5242.25175,-913.1672450000005,None,BG,2026-04-23
2026-01-17 01:00:00+00:00,12.262992,1629.81998,334.19463,67.5595,121.097928,160.44946,1813.1472,0.315334,1.431,180.996086,4321.274109999999,0.0,0.0,5522.34657,4321.274109999999,5522.34657,-1201.0724600000003,None,BG,2026-04-23
2026-01-17 02:00:00+00:00,12.46,1592.04113,332.388895,67.7659,124.772095,160.43465,1812.7368,0.083308,1.508,211.964078,4316.154856,0.0,0.0,5689.68056,4316.154856,5689.68056,-1373.5257039999997,None,BG,2026-04-23
2026-01-17 03:00:00+00:00,12.412176,1589.18386,332.695735,67.7307,132.212817,160.42482,1813.0104,2.976375,1.496,205.86654,4318.009423,0.0,0.0,5715.54694,4318.009423,5715.54694,-1397.5375169999998,None,BG,2026-04-23
2026-01-17 04:00:00+00:00,12.286448,1593.50041,332.60308,67.7235,160.50274,165.18088,1812.3264,0.178447,1.578,157.051521,4302.931426000001,0.0,0.0,5591.67663,4302.931426000001,5591.67663,-1288.745203999999,None,BG,2026-04-23
2026-01-17 05:00:00+00:00,12.30776,1811.89219,321.602965,67.3477,182.230468,184.65812,1812.7368,9.4129,1.539,140.573594,4544.301497,0.0,0.0,5678.23401,4544.301497,5678.23401,-1133.9325129999997,None,BG,2026-04-23
2026-01-17 06:00:00+00:00,12.31032,1974.22515,322.23568,66.8699,212.511479,504.39639,1812.0528,125.912331,1.559,174.375055,5206.448105,0.0,0.0,6168.69945,5206.448105,6168.69945,-962.2513449999997,None,BG,2026-04-23
2026-01-17 07:00:00+00:00,13.491536,2074.13987,318.53506,67.2958,223.524516,691.85089,1812.7368,490.737164,2.126,190.321767,5884.759403000001,0.0,0.0,6389.7206,5884.759403000001,6389.7206,-504.9611969999987,None,BG,2026-04-23
2026-01-17 08:00:00+00:00,14.331968,2034.70732,322.74193,67.3209,218.706414,640.63127,1812.6,854.662837,2.666,176.232622,6144.601261,0.0,0.0,6583.56376,6144.601261,6583.56376,-438.9624990000002,None,BG,2026-04-23
2026-01-17 09:00:00+00:00,14.359504,1964.91995,322.73279,67.3082,176.770499,436.1944,1811.916,1101.948899,2.224,169.78498,6068.159222,0.0,0.0,6462.66319,6068.159222,6462.66319,-394.503968,None,BG,2026-04-23
2026-01-17 10:00:00+00:00,14.172528,1925.85402,321.614345,67.2464,133.308499,298.30113,1813.5576,1364.470729,1.646,159.859616,6100.0308669999995,0.0,0.0,6333.74956,6100.0308669999995,6333.74956,-233.7186930000007,None,BG,2026-04-23
2026-01-17 11:00:00+00:00,12.685024,1857.52782,320.555925,66.9737,131.567099,378.31982,1813.8312,1429.165972,2.667,204.99732,6218.2908800000005,0.0,0.0,6382.17202,6218.2908800000005,6382.17202,-163.8811399999995,None,BG,2026-04-23
2026-01-17 12:00:00+00:00,12.831376,1832.93941,320.99353,67.2802,129.513067,351.15226,1812.8736,1225.805736,2.441,215.368292,5971.198471,0.0,0.0,6232.32161,5971.198471,6232.32161,-261.12313900000026,None,BG,2026-04-23
2026-01-17 13:00:00+00:00,13.010576,1858.43038,322.48736,67.4641,139.798236,372.71544,1813.0104,809.411512,1.793,253.317111,5651.438115,0.0,0.0,6032.62162,5651.438115,6032.62162,-381.18350499999997,None,BG,2026-04-23
2026-01-17 14:00:00+00:00,12.71776,1866.84122,323.252265,67.55,186.505456,444.8221,1813.0104,227.880938,1.81,316.489041,5260.87918,0.0,0.0,6268.81658,5260.87918,6268.81658,-1007.9373999999998,None,BG,2026-04-23
2026-01-17 15:00:00+00:00,12.495456,1983.85977,323.428115,67.5636,236.09916,510.00873,1812.4632,260.094701,1.803,338.226936,5546.042668,0.0,0.0,6480.44441,5546.042668,6480.44441,-934.401742,None,BG,2026-04-23
2026-01-17 16:00:00+00:00,12.550592,1962.14384,322.39988,67.3295,243.137812,783.28149,1812.8736,249.102196,1.779,341.875957,5796.473867000001,0.0,0.0,6581.55646,5796.473867000001,6581.55646,-785.0825929999992,None,BG,2026-04-23
2026-01-17 17:00:00+00:00,12.328768,1938.35283,321.63586,67.646,245.117604,785.74168,1813.0104,221.616945,1.802,353.460105,5760.712192,0.0,0.0,6499.89689,5760.712192,6499.89689,-739.184698,None,BG,2026-04-23
2026-01-17 18:00:00+00:00,12.579008,1917.15405,329.613975,67.5383,216.704961,815.27829,1812.6,81.296206,2.056,425.917394,5680.738184,0.0,0.0,6539.27593,5680.738184,6539.27593,-858.537746,None,BG,2026-04-23
2026-01-17 19:00:00+00:00,12.7812,1880.39091,331.78777,66.7341,194.432832,603.17179,1813.8312,10.679654,2.056,424.370608,5340.236063999999,0.0,0.0,6324.70337,5340.236063999999,6324.70337,-984.4673060000014,None,BG,2026-04-23
2026-01-17 20:00:00+00:00,12.77224,1866.93952,331.916655,67.2441,163.054445,414.37386,1813.6944,3.275474,2.186,454.46443,5129.9211239999995,0.0,0.0,6231.19584,5129.9211239999995,6231.19584,-1101.2747160000008,None,BG,2026-04-23
2026-01-17 21:00:00+00:00,12.68992,1889.20093,331.626585,67.7935,144.86865,312.2167,1812.1896,0.965774,2.021,465.600712,5039.173371,0.0,0.0,5979.64143,5039.173371,5979.64143,-940.4680589999998,None,BG,2026-04-23
2026-01-17 22:00:00+00:00,12.479104,1725.7007,330.632195,67.8075,130.743389,219.06555,1812.7368,0.294752,2.056,468.153071,4769.669060999999,0.0,0.0,5698.96879,4769.669060999999,5698.96879,-929.2997290000012,None,BG,2026-04-23
2026-01-17 23:00:00+00:00,12.383904,1603.77183,330.647115,67.6667,118.356955,160.72578,1813.4208,0.11087,2.101,470.859156,4580.044110000001,0.0,0.0,5501.08748,4580.044110000001,5501.08748,-921.0433699999994,None,BG,2026-04-23
2026-01-18 00:00:00+00:00,12.383136,1563.47313,330.17451,67.8513,116.964124,160.44165,1812.8736,0.106444,1.969,456.407572,4522.644466,0.0,0.0,5494.09945,4522.644466,5494.09945,-971.454984,None,BG,2026-04-23
2026-01-18 01:00:00+00:00,12.718144,1581.29001,326.872465,67.6506,116.803457,160.4268,1814.7888,0.099772,1.95,465.377061,4547.9771089999995,0.0,0.0,5544.78021,4547.9771089999995,5544.78021,-996.8031010000004,None,BG,2026-04-23
2026-01-18 02:00:00+00:00,12.21672,1567.47666,326.315915,67.6339,119.852686,160.49312,1814.3784,0.093802,1.939,465.814027,4536.21423,0.0,0.0,5846.26741,4536.21423,5846.26741,-1310.0531800000008,None,BG,2026-04-23
2026-01-18 03:00:00+00:00,12.496384,1576.90708,324.1468,67.6815,127.065678,160.45252,1813.1472,0.106306,1.975,439.582245,4523.560713,0.0,0.0,5905.6069,4523.560713,5905.6069,-1382.046187,None,BG,2026-04-23
2026-01-18 04:00:00+00:00,12.650352,1571.36674,308.70668,67.9842,154.668323,167.15382,1813.5576,0.131828,1.981,423.995883,4522.196425999999,0.0,0.0,5922.51164,4522.196425999999,5922.51164,-1400.315214000001,None,BG,2026-04-23
2026-01-18 05:00:00+00:00,12.399776,1581.98826,324.37181,67.6956,176.048136,286.76459,1813.8312,2.48583,1.978,410.003094,4677.566296,0.0,0.0,5951.15768,4677.566296,5951.15768,-1273.5913840000003,None,BG,2026-04-23
2026-01-18 06:00:00+00:00,12.380672,1762.85521,327.21606,67.3805,197.431076,550.81433,1814.652,201.742854,2.277,405.136729,5341.886431000001,0.0,0.0,6275.5218,5341.886431000001,6275.5218,-933.6353689999996,None,BG,2026-04-23
2026-01-18 07:00:00+00:00,12.736912,1788.46219,329.50854,67.2997,208.489416,540.13809,1814.1048,760.693018,1.691,408.401858,5931.525524,0.0,0.0,6689.71052,5931.525524,6689.71052,-758.184996,None,BG,2026-04-23
2026-01-18 08:00:00+00:00,12.830128,1750.88187,327.86971,67.0704,192.192422,499.87287,1813.8312,1392.8074,1.589,382.954839,6441.899839,0.0,0.0,6845.93173,6441.899839,6845.93173,-404.03189100000054,None,BG,2026-04-23
2026-01-18 09:00:00+00:00,11.405472,1560.15182,329.155915,67.2181,163.456227,504.79625,1813.6944,1948.839857,1.548,400.974185,6801.240226,0.0,0.0,6780.28608,6801.240226,6780.28608,20.954146000000037,None,BG,2026-04-23
2026-01-18 10:00:00+00:00,12.54896,1552.00806,328.31606,67.8962,130.003542,373.85296,1813.284,2207.794769,1.536,419.040923,6906.281474000001,0.0,0.0,6675.28969,6906.281474000001,6675.28969,230.99178400000164,None,BG,2026-04-23
2026-01-18 11:00:00+00:00,13.340944,1547.53082,330.396665,67.5512,124.816289,322.06698,1814.5152,2114.270937,1.532,419.019638,6755.040673,0.0,0.0,6617.45689,6755.040673,6617.45689,137.58378300000004,None,BG,2026-04-23
2026-01-18 12:00:00+00:00,13.221824,1545.75326,329.363525,67.8015,120.721174,295.53093,1813.968,1796.219668,1.563,424.592417,6408.735298,0.0,0.0,6397.50791,6408.735298,6397.50791,11.227387999999337,None,BG,2026-04-23
2026-01-18 13:00:00+00:00,12.403808,1578.2616,317.118845,67.7165,128.410177,356.0733,1812.7368,1109.906381,1.871,389.090938,5773.589349,0.0,0.0,6446.25245,5773.589349,6446.25245,-672.6631010000001,None,BG,2026-04-23
2026-01-18 14:00:00+00:00,12.651584,1690.03974,324.36924,67.4056,161.274197,498.52053,1812.3264,307.853895,1.982,416.130689,5292.553875,0.0,0.0,6709.30553,5292.553875,6709.30553,-1416.751655,None,BG,2026-04-23
2026-01-18 15:00:00+00:00,12.774896,1878.22847,331.268095,67.5837,217.338768,503.0172,1812.0528,425.805859,2.11,429.582116,5679.761904,39.6,0.0,7092.8046,5719.361904,7092.8046,-1373.442696,None,BG,2026-04-23
2026-01-18 16:00:00+00:00,12.738096,1928.77411,332.8461,67.6739,239.594572,776.82398,1813.5576,576.294582,2.098,437.683504,6188.084443999999,158.4,0.0,7114.55843,6346.484443999999,7114.55843,-768.0739860000012,None,BG,2026-04-23
2026-01-18 17:00:00+00:00,12.21888,1834.29154,331.006595,67.3914,234.613942,856.87201,1812.7368,310.477612,2.089,448.123539,5909.821317999999,158.4,0.0,7119.58563,6068.221317999999,7119.58563,-1051.3643120000006,None,BG,2026-04-23
2026-01-18 18:00:00+00:00,11.951232,1797.53808,332.4084,67.4558,210.335598,857.181,1813.5576,248.010483,2.7,435.953865,5777.092058,158.4,0.0,6953.54552,5935.492058,6953.54552,-1018.0534619999999,None,BG,2026-04-23
2026-01-18 19:00:00+00:00,9.892368,1798.26029,328.445765,67.5432,185.040127,700.75711,1814.652,55.952077,2.325,376.807721,5339.675658,79.2,0.0,6843.16481,5418.875658,6843.16481,-1424.2891520000003,None,BG,2026-04-23
2026-01-18 20:00:00+00:00,10.230672,1782.06407,327.40239,67.5786,159.793068,500.22173,1813.968,6.431139,2.068,397.295415,5067.053083999999,0.0,0.0,6663.7356,5067.053083999999,6663.7356,-1596.6825160000008,None,BG,2026-04-23
2026-01-18 21:00:00+00:00,10.371424,1736.54017,327.6444,67.9057,136.429969,422.32558,1812.8736,4.412925,2.187,412.878104,4933.568872,0.0,0.0,6283.26962,4933.568872,6283.26962,-1349.7007480000002,None,BG,2026-04-23
2026-01-18 22:00:00+00:00,12.713248,1635.54706,330.256135,67.3564,118.094605,225.78187,1813.1472,0.052113,1.756,417.013413,4621.718043999999,0.0,0.0,5932.97353,4621.718043999999,5932.97353,-1311.255486000001,None,BG,2026-04-23
2026-01-18 23:00:00+00:00,13.142528,1645.71269,330.50141,66.4634,107.511297,165.78688,1812.4632,0.095812,1.413,419.764415,4562.854631999999,0.0,0.0,5853.30055,4562.854631999999,5853.30055,-1290.4459180000013,None,BG,2026-04-23
2026-01-19 00:00:00+00:00,12.341664,1638.31315,330.97263,66.0302,106.267887,158.41626,1813.1472,0.040946,1.023,378.764991,4505.317928,0.0,0.0,5916.23048,4505.317928,5916.23048,-1410.9125519999998,None,BG,2026-04-23
2026-01-19 01:00:00+00:00,11.999184,1638.77702,332.082405,66.1495,106.197121,158.44687,1813.284,0.033462,1.189,382.521546,4510.680108000001,0.0,0.0,6096.01354,4510.680108000001,6096.01354,-1585.3334319999985,None,BG,2026-04-23
2026-01-19 02:00:00+00:00,12.195232,1683.41214,332.150115,65.8668,109.140461,156.78359,1812.1896,0.043282,1.38,375.670191,4548.831410999999,0.0,0.0,6332.80131,4548.831410999999,6332.80131,-1783.9698990000006,None,BG,2026-04-23
2026-01-19 03:00:00+00:00,11.371248,1687.51376,330.07524,66.2272,111.961248,158.48632,1812.8736,0.494198,1.615,374.571687,4555.189500999999,0.0,0.0,6257.42698,4555.189500999999,6257.42698,-1702.2374790000013,None,BG,2026-04-23
2026-01-19 04:00:00+00:00,12.099328,1710.23463,332.221165,66.053,139.052093,277.97334,1811.916,3.165792,1.608,404.091745,4758.415093,0.0,0.0,6507.42129,4758.415093,6507.42129,-1749.0061970000006,None,BG,2026-04-23
2026-01-19 05:00:00+00:00,11.99696,1992.03528,333.934685,66.2754,183.671106,391.19371,1812.7368,21.358845,1.665,401.245247,5216.113033,0.0,0.0,6952.44386,5216.113033,6952.44386,-1736.3308270000007,None,BG,2026-04-23
2026-01-19 06:00:00+00:00,12.963344,2095.46727,331.888145,66.4957,245.674737,781.8893,1812.8736,411.923278,1.816,387.886464,6148.877837999999,0.0,0.0,7171.75905,6148.877837999999,7171.75905,-1022.8812120000002,None,BG,2026-04-23
2026-01-19 07:00:00+00:00,13.654192,2116.70827,329.753745,66.1508,240.127757,762.1477,1812.8736,1240.263947,1.783,394.59813,6978.061141000001,0.0,0.0,7267.22796,6978.061141000001,7267.22796,-289.1668189999991,None,BG,2026-04-23
2026-01-19 08:00:00+00:00,13.550064,2017.78448,328.20616,66.4854,198.688525,448.49592,1813.0104,1951.797181,2.02,421.141693,7261.1798229999995,0.0,0.0,7241.09144,7261.1798229999995,7241.09144,20.08838299999934,None,BG,2026-04-23
2026-01-19 09:00:00+00:00,13.117728,1993.18984,326.721975,66.4051,113.868572,214.41931,1813.5576,2255.053975,2.16,446.24547,7244.73957,0.0,0.0,7184.91771,7244.73957,7184.91771,59.821860000000015,None,BG,2026-04-23
2026-01-19 10:00:00+00:00,13.18624,1997.64403,326.41533,66.3506,111.519322,200.67607,1812.8736,2109.147632,1.956,431.296014,7071.064838,0.0,0.0,7338.23134,7071.064838,7338.23134,-267.16650200000004,None,BG,2026-04-23
2026-01-19 11:00:00+00:00,12.848016,1986.71708,330.652915,66.3758,106.850155,177.96547,1812.8736,1890.827103,1.847,425.789753,6812.746892,0.0,0.0,7380.76705,6812.746892,7380.76705,-568.0201580000003,None,BG,2026-04-23
2026-01-19 12:00:00+00:00,12.507952,1993.89435,333.052565,66.4723,107.65354,192.02148,1812.7368,1483.075695,2.754,420.798757,6424.967438999998,0.0,0.0,7246.557,6424.967438999998,7246.557,-821.5895610000016,None,BG,2026-04-23
2026-01-19 13:00:00+00:00,12.210128,2019.59895,332.893355,66.3752,120.201453,230.71658,1811.916,924.190809,2.584,396.788653,5917.475127999999,0.0,0.0,7019.81106,5917.475127999999,7019.81106,-1102.3359320000009,None,BG,2026-04-23
2026-01-19 14:00:00+00:00,12.696224,2184.09332,334.993925,66.2323,215.839572,350.57491,1811.7792,307.294802,1.83,362.771343,5648.105596,0.0,0.0,7103.51841,5648.105596,7103.51841,-1455.4128139999993,None,BG,2026-04-23
2026-01-19 15:00:00+00:00,13.404768,2314.4736,331.73716,66.7294,262.53313,486.57101,1812.4632,454.851823,1.438,332.598915,6076.801006,116.82,0.0,7148.31001,6193.621005999999,7148.31001,-954.6890040000008,None,BG,2026-04-23
2026-01-19 16:00:00+00:00,13.624528,2388.87134,332.073975,66.4691,267.2505,751.23568,1812.4632,515.738742,1.489,293.84975,6443.065815000001,158.4,0.0,7334.92864,6601.4658150000005,7334.92864,-733.4628249999996,None,BG,2026-04-23
2026-01-19 17:00:00+00:00,12.955904,2396.84683,332.140035,66.4079,270.955327,821.63764,1812.7368,314.534043,1.421,264.403279,6294.038758,158.4,0.0,7330.86221,6452.438757999999,7330.86221,-878.4234520000009,None,BG,2026-04-23
2026-01-19 18:00:00+00:00,13.46864,2351.20285,333.14899,66.7133,245.22094,822.69703,1813.6944,194.646439,1.315,228.712304,6070.819893,158.4,0.0,7361.13866,6229.2198929999995,7361.13866,-1131.9187670000001,None,BG,2026-04-23
2026-01-19 19:00:00+00:00,13.500336,2374.83452,332.211155,66.4126,207.687714,705.55638,1813.284,136.630577,1.508,266.410316,5918.035598,40.59,0.0,7112.83608,5958.6255980000005,7112.83608,-1154.2104819999995,None,BG,2026-04-23
2026-01-19 20:00:00+00:00,13.466496,2256.66799,330.03432,66.0451,132.907331,407.77634,1813.1472,86.591898,1.438,323.931356,5432.006030999999,0.0,0.0,6853.94821,5432.006030999999,6853.94821,-1421.9421790000006,None,BG,2026-04-23
2026-01-19 21:00:00+00:00,13.115392,2080.68226,327.126305,66.2556,111.396473,292.96725,1811.232,11.78006,1.365,332.506231,5048.426571,0.0,0.0,6475.92555,5048.426571,6475.92555,-1427.498979,None,BG,2026-04-23
2026-01-19 22:00:00+00:00,13.109024,2063.14181,332.84081,66.0089,111.551635,194.34227,1812.0528,1.88096,1.568,342.383263,4938.879472,0.0,0.0,6134.11642,4938.879472,6134.11642,-1195.2369480000007,None,BG,2026-04-23
2026-01-19 23:00:00+00:00,13.182176,2038.00811,333.47946,65.9956,104.833099,158.7478,1811.7792,0.873536,2.625,239.106136,4768.630117000001,0.0,0.0,6070.20273,4768.630117000001,6070.20273,-1301.5726129999994,None,BG,2026-04-23
2026-01-20 00:00:00+00:00,12.84824,2041.06403,333.521155,65.5617,104.639139,158.09438,1813.1472,0.091268,2.349,190.129282,4721.445394,0.0,0.0,6388.03791,4721.445394,6388.03791,-1666.5925159999997,None,BG,2026-04-23
2026-01-20 01:00:00+00:00,12.62112,2031.97091,333.712235,65.9992,106.101081,157.59039,1811.6424,0.085388,2.29,229.803047,4751.8157710000005,0.0,0.0,6508.8706,4751.8157710000005,6508.8706,-1757.0548289999997,None,BG,2026-04-23
2026-01-20 02:00:00+00:00,12.62528,2032.47216,333.58729,65.8635,108.289744,157.60021,1812.1896,0.209784,2.168,264.615446,4789.621013999999,0.0,0.0,6629.6518,4789.621013999999,6629.6518,-1840.0307860000003,None,BG,2026-04-23
2026-01-20 03:00:00+00:00,12.830528,2011.03451,332.05104,66.47,107.001378,157.55659,1812.0528,0.277799,2.194,218.65536,4720.124005000001,0.0,0.0,6336.57309,4720.124005000001,6336.57309,-1616.4490849999993,None,BG,2026-04-23
2026-01-20 04:00:00+00:00,12.846944,2102.7898,333.99853,66.14,124.914566,311.17194,1811.916,42.977385,2.216,200.291919,5009.263084,0.0,0.0,6626.70362,5009.263084,6626.70362,-1617.440536,None,BG,2026-04-23
2026-01-20 05:00:00+00:00,12.949984,2292.34932,333.40812,66.7168,202.385719,411.05316,1813.1472,173.846614,2.212,153.095124,5461.164041000001,0.0,0.0,7001.06072,5461.164041000001,7001.06072,-1539.8966789999995,None,BG,2026-04-23
2026-01-20 06:00:00+00:00,12.41928,2387.52212,335.08297,66.7012,246.598892,713.62589,1813.0104,766.963929,2.007,117.58619,6461.517871,0.0,0.0,7324.77287,6461.517871,7324.77287,-863.2549989999998,None,BG,2026-04-23
2026-01-20 07:00:00+00:00,12.632768,2366.31005,333.376215,66.6941,244.543978,728.95577,1813.284,1845.503725,2.188,74.875907,7488.364513,0.0,0.0,7324.19935,7488.364513,7324.19935,164.16516300000058,None,BG,2026-04-23
2026-01-20 08:00:00+00:00,11.934208,2251.47319,331.77475,66.3395,204.246632,461.37787,1813.6944,2538.16096,2.292,31.738033,7713.031543,0.0,0.0,7245.05505,7713.031543,7245.05505,467.9764930000001,None,BG,2026-04-23
2026-01-20 09:00:00+00:00,11.656688,1966.87663,321.242145,66.6274,120.234826,199.48203,1812.6,2766.137362,2.232,8.074954,7275.164035,0.0,0.0,7075.16127,7275.164035,7075.16127,200.00276500000018,None,BG,2026-04-23
2026-01-20 10:00:00+00:00,11.901904,1794.28084,325.614285,66.4074,118.593396,194.84883,1812.6,2866.710149,2.241,1.998621,7195.196424999999,0.0,0.0,7108.7609,7195.196424999999,7108.7609,86.43552499999896,None,BG,2026-04-23
2026-01-20 11:00:00+00:00,12.101696,1774.03354,324.985005,66.2339,115.77355,188.44452,1812.8736,2850.321586,2.269,1.433351,7148.4697479999995,0.0,0.0,7047.2706,7148.4697479999995,7047.2706,101.1991479999997,None,BG,2026-04-23
2026-01-20 12:00:00+00:00,12.351456,1769.13806,325.32984,66.5811,116.494775,189.28404,1812.4632,2488.986667,2.281,1.699404,6784.609542,0.0,0.0,6856.60779,6784.609542,6856.60779,-71.99824799999988,None,BG,2026-04-23
2026-01-20 13:00:00+00:00,12.783136,1912.99376,325.469995,66.5186,170.203255,219.64933,1813.4208,1650.806419,2.253,1.303622,6175.401917000001,0.0,0.0,6606.08595,6175.401917000001,6606.08595,-430.68403299999864,None,BG,2026-04-23
2026-01-20 14:00:00+00:00,13.11368,2272.69998,327.323845,66.638,179.747013,367.77764,1813.1472,515.529612,2.234,1.407859,5559.618829000001,0.0,0.0,6776.232,5559.618829000001,6776.232,-1216.613170999999,None,BG,2026-04-23
2026-01-20 15:00:00+00:00,14.28608,2417.72764,326.860235,66.6669,226.670103,464.60302,1812.4632,414.805443,2.264,2.405551,5748.752172,114.84,0.0,6962.69281,5863.592172000001,6962.69281,-1099.100637999999,None,BG,2026-04-23
2026-01-20 16:00:00+00:00,14.73912,2478.09768,328.417505,66.6412,269.965476,841.72778,1812.3264,638.982872,2.034,22.655575,6475.587607999999,158.4,0.0,7194.26379,6633.9876079999985,7194.26379,-560.2761820000014,None,BG,2026-04-23
